,nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
0,17936617,2019년 2월 의회사무처_교통전문위원실 업무추진비 내역,http://opengov.seoul.go.kr/public/17936617,의회사무처,교통전문위원실,,,,2019,2,,,,시의회교통전문위원실,2019-02-27 20:31,북창터 (중구 세종대로),제285회 임시회 관련 자료수집 간담회,수석전문위원외 7,카드,173000
1,17936617,2019년 2월 의회사무처_교통전문위원실 업무추진비 내역,http://opengov.seoul.go.kr/public/17936617,의회사무처,교통전문위원실,,,,2019,2,,,,시의회교통전문위원실,2019-02-21 20:46,잔치집 (중구 세종대로),제285회 임시회 관련 자료수집 간담회,수석전문위원외 4,카드,145000
2,17936617,2019년 2월 의회사무처_교통전문위원실 업무추진비 내역,http://opengov.seoul.go.kr/public/17936617,의회사무처,교통전문위원실,,,,2019,2,,,,시의회교통전문위원실,2019-02-20 21:57,북창터 (중구 세종대로),제285회 임시회 관련 자료수집 간담회,수석전문위원외 5,카드,124000
3,17936617,2019년 2월 의회사무처_교통전문위원실 업무추진비 내역,http://opengov.seoul.go.kr/public/17936617,의회사무처,교통전문위원실,,,,2019,2,,,,시의회교통전문위원실,2019-02-19 22:14,북창터 (중구 세종대로),부서직원 격려 간담회,수석전문위원외 9,카드,205000
4,17620645,2019년 2월 국제교류담당관 업무추진비 내역,http://opengov.seoul.go.kr/public/17620645,서울시본청,기획조정실,국제교류담당관,,,2019,2,,,,기획조정실 국제교류담당관,2019-02-28 13:14,"(주)콩두에프앤씨 (서울 중구 덕수궁길 116-1,)",세계 평화 포럼 개최지 협조 관련 간담회,국제관계대사 등 4명,카드,59600
5,17620645,2019년 2월 국제교류담당관 업무추진비 내역,http://opengov.seoul.go.kr/public/17620645,서울시본청,기획조정실,국제교류담당관,,,2019,2,,,,기획조정실 국제교류담당관,2019-02-28 12:18,용궁해물샤브킹 (서울 중구 을지로1길 46),3.1절 100주년 기념 자매우호도시 점등행사 보도계획 수립 간담회,국제정책팀장 등 6명,카드,90000
6,17620645,2019년 2월 국제교류담당관 업무추진비 내역,http://opengov.seoul.go.kr/public/17620645,서울시본청,기획조정실,국제교류담당관,,,2019,2,,,,기획조정실 국제교류담당관,2019-02-27 13:05,두레유 (서울특별시 종로구 북촌로 65),해외자매도시 3.1절 점등행사 참여 독려방안 협의 간담회,국제정책팀장 등 8명,카드,120000
7,17620645,2019년 2월 국제교류담당관 업무추진비 내역,http://opengov.seoul.go.kr/public/17620645,서울시본청,기획조정실,국제교류담당관,,,2019,2,,,,기획조정실 국제교류담당관,2019-02-27 12:51,"(주)강가 (서울 중구 세종대로 136,)",명예시민 수여물품 디자인 자문회의 개최 간담회,국제정책팀장 등 6명,카드,87000
8,17620645,2019년 2월 국제교류담당관 업무추진비 내역,http://opengov.seoul.go.kr/public/17620645,서울시본청,기획조정실,국제교류담당관,,,2019,2,,,,기획조정실 국제교류담당관,2019-02-26 22:11,"한뫼촌 (서울 종로구 북촌로 24-4,)",서울시장 중동지역 순방 계획 관련 협의 간담회,국제협력관 등 4명,카드,60000
9,17620645,2019년 2월 국제교류담당관 업무추진비 내역,http://opengov.seoul.go.kr/public/17620645,서울시본청,기획조정실,국제교류담당관,,,2019,2,,,,기획조정실 국제교류담당관,2019-02-26 19:49,(주)테이스터스 바스버거 광화문점 (서울특별시 중구 다동길 5),아시아팀 순방지역 선정 논의 간담회 개최,아시아팀장 등 4명,카드,44300
