,nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
0,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-28 12:38,춘천왕닭갈비(노원구 동일로203가길 29),한국근현대명화전 전시대비 야간방호시설 점검 간담회,운영부장외 9명,카드,110000
1,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-27 12:39,하나샤브샤브(노원구 동일로203가길 29),한국근현대명화전 전시대비 정비업무 간담회 비용지급,운영부장외 3명,카드,60000
2,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-20 12:29,놀부부대찌개&철판구이(노원구 공릉로70길 8-6),북서울미술관 종합정밀점검 보수계회 간담회,운영부장외 6명,카드,75200
3,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-20 11:56,스시혼(도봉구 도봉로110길 8),공무직(시설경비원) 병문안 방문격려 소용비용 지급,운영과장외 3명,카드,42000
4,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-20 10:56,행복한가게(도봉구 도봉로 446),공무직(시설경비원) 병문안 방문격려 음료 구입비,,카드,10000
5,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-18 16:07,까페이탈리아(노원구 동일로 1238),북서울미술관 직원 및 근로자 면담 간담회,미술관장외 5명,카드,20000
6,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-17 12:36,"명천동태찜,낙지볶음(노원구 중계동)",북서울미술관 기간제근로자 채용업무 간담회,운영과장외 7명,카드,82000
7,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-13 12:43,버거톤(노원구 섬밭로 258),전시개막 미술전시작품 항온 항습 조치방안 간담회 비용,운영부장외 9명,카드,126100
8,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-10 12:30,남원추어탕(노원구 동일로203가길 29),운영과 문화공연 시설물관리 간담회 비용,운영과장외 7명,카드,124000
9,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-07 12:28,짬뽕필락(노원구 공릉로70길 6),소방 냉난방 시설 전시준비 간담회 비용,운영부장외 8명,카드,140000
10,18664112,2019년 6월 사업소 시립미술관 북서울미술관 운영과 업무추진비 - 전체,http://opengov.seoul.go.kr/public/18664112,사업소,시립미술관,북서울미술관,운영과,,2019,6,,,,운영과,2019-06-03 12:36,놀부부대찌개&철판구이(노원구 공릉로70길 8-6),우기대비 시설물 안전점검 간담회,운영부장외 7명,카드,67200
11,18159539,2019년 6월 의회사무처 입법담당관 업무추진비 - 시책추진 부서운영,http://opengov.seoul.go.kr/public/18159539,의회사무처,입법담당관,,,,2019,6,,,,입법담당관,2019-06-27 13:00,일도씨닭갈비 광화문점(중구 세종대로 136),제16기 정책위원회 구성 및 운영 준비 관련 간담회,입법정책팀장 등 6명,카드,94000
12,18159539,2019년 6월 의회사무처 입법담당관 업무추진비 - 시책추진 부서운영,http://opengov.seoul.go.kr/public/18159539,의회사무처,입법담당관,,,,2019,6,,,,입법담당관,2019-06-26 12:31,삼우정(중구 서소문로 134-12),의회전문도서관 활성화 방안 마련을 위한 간담회,입법담당관 등 21명,카드,375000
13,18159539,2019년 6월 의회사무처 입법담당관 업무추진비 - 시책추진 부서운영,http://opengov.seoul.go.kr/public/18159539,의회사무처,입법담당관,,,,2019,6,,,,입법담당관,2019-06-25 11:53,메이드 인 시카고피자(중구 덕수궁길 5),서울특별시 공무직 조례안 제정 관련 자문 수행을 위한 관계자 간담회,법제지원팀장 등 6명,카드,104000
