,nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount
0,15331214,2018년 5월 사업소_중부공원녹지사업소_공원여가과 업무추진비 내역,http://opengov.seoul.go.kr/public/15331214,사업소,중부공원녹지사업소,공원여가과,,,2018,5,,,,중부공원녹지사업소 공원여가과,2018-05-25 14:44,롯데마트서울역점  (중구 한강대로405),민원인접대에따른 차류 구입비,14명,카드,250630
1,15368814,2018년 5월 사업소_서북병원_약제부 업무추진비 내역,http://opengov.seoul.go.kr/public/15368814,사업소,서북병원,약제부,,,2018,5,,,,약제부,2018-05-30 20:06,모찌모찌(교보문고합정점),약제부 체육문화행사 관련 직원격려경비,약제부 직원 8명,카드,14500
2,15368814,2018년 5월 사업소_서북병원_약제부 업무추진비 내역,http://opengov.seoul.go.kr/public/15368814,사업소,서북병원,약제부,,,2018,5,,,,약제부,2018-05-30 20:05,모찌모찌(교보문고합정점),약제부 체육문화행사 관련 직원격려경비,약제부 직원 8명,카드,30000
3,15368814,2018년 5월 사업소_서북병원_약제부 업무추진비 내역,http://opengov.seoul.go.kr/public/15368814,사업소,서북병원,약제부,,,2018,5,,,,약제부,2018-05-03 18:16,롯데마트몰 (송파구 올림픽로),부서원 및 내방객 접대용 탕비물품 등 구매비용 지급,약제부 직원 11명,카드,84560
4,15369279,2018년 5월 서울시본청_문화본부_역사문화재과 업무추진비 내역,http://opengov.seoul.go.kr/public/15369279,서울시본청,문화본부,역사문화재과,,,2018,5,,,,문화본부 역사문화재과,2018-05-31 12:53,아하바(중구 정동 11-3),한성백제 유적 전문가 워크숍 추진 관련 간담회,역사문화재과장 외 4명,카드,72600
5,15369279,2018년 5월 서울시본청_문화본부_역사문화재과 업무추진비 내역,http://opengov.seoul.go.kr/public/15369279,서울시본청,문화본부,역사문화재과,,,2018,5,,,,문화본부 역사문화재과,2018-05-29 12:34,옴레스토랑(종로구 신문로1가 2),유네스코 세계유산 등재 추진 관련 간담회,역사문화재과장 외 5명,카드,100000
6,15369279,2018년 5월 서울시본청_문화본부_역사문화재과 업무추진비 내역,http://opengov.seoul.go.kr/public/15369279,서울시본청,문화본부,역사문화재과,,,2018,5,,,,문화본부 역사문화재과,2018-05-24 12:14,삼우정(중구 서소문동 105),시지정문화재 보수 복원 관련 간담회,역사문화재과장 외 4명,카드,65000
7,15369279,2018년 5월 서울시본청_문화본부_역사문화재과 업무추진비 내역,http://opengov.seoul.go.kr/public/15369279,서울시본청,문화본부,역사문화재과,,,2018,5,,,,문화본부 역사문화재과,2018-05-23 12:35,삼우오펠리스(중구 세종대로9길 41),운현궁 관리 운영 관련 간담회,역사문화재과장 외 3명,카드,47600
8,15369279,2018년 5월 서울시본청_문화본부_역사문화재과 업무추진비 내역,http://opengov.seoul.go.kr/public/15369279,서울시본청,문화본부,역사문화재과,,,2018,5,,,,문화본부 역사문화재과,2018-05-18 12:12,창고43(중구 서소문동),무형문화재 기록화 사업 추진 관련 간담회,역사문화재과장 외 5명,카드,86000
9,15369279,2018년 5월 서울시본청_문화본부_역사문화재과 업무추진비 내역,http://opengov.seoul.go.kr/public/15369279,서울시본청,문화본부,역사문화재과,,,2018,5,,,,문화본부 역사문화재과,2018-05-17 11:59,세븐스프링스(종로구 신문로1가),매장문화재 제도 개선 관련 간담회,역사문화재과장 외 5명,카드,112800
